OBJECTID,Lat,Long,Speciality,contract,LicenseNumber,LocationNumber,FacInstanceId,FacilityType,FacilityName,FacilityStatus,LocationAddress,LocationCity,LocationState,LocationZipCode,LocationCounty,MailAddress,MailCity,MailState,MailZipCode,TelephoneNmbr,FaxNmbr,ConfidentialFaxNmbr,RCSRegionUnit,SpecialityCode,ContractCode,FacilityPOC,LicensedBedCount,LicenseExpirationDate,ServiceDisclosure,Has_Reports,Reports_Location,GeocodeScore,GeocodeSource
2370,-122.2643891,47.85825005,"Mental Health, Dementia",Adult Family Home,753650,40010569,44815,AF,Dedicated AFH LLC,OP,15420 22nd Pl W,Lynnwood,WA,98087,Snohomish,15420 22nd Pl W,Lynnwood,WA,98087,(408) 693-0131,,,2B,"SPMI, SPDE",1080XS-12 ,"Lee, Janet ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753650,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753650,100,PointAddress
2371,-122.2578904,47.84124034,"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Meaningful Day, Expanded Community Services, Adult Family Home",753146,40008091,44078,AF,Delightful Adult Family Home LLC,OP,17316 18th Ave W,Lynnwood,WA,98037,Snohomish,17316 18th Ave W,Lynnwood,WA,98037,(425) 245-8718,(425) 245-8718,,2B,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Loranso, Meseret ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753146,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753146,100,PointAddress
2372,-122.2780395,47.86116088,"Mental Health, Dementia",Adult Family Home,753646,40010554,44786,AF,Desired Care Adult Family Home,OP,3304 151st St SW,Lynnwood,WA,98087,Snohomish,3304 151st St SW,Lynnwood,WA,98087,(425) 835-3190,,,2B,"SPMI, SPDE",1080XS-12 ,"Altangerel, Gerelmaa ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753646,No, ,100,PointAddress
2373,-122.161952,47.87922024,"Mental Health, Dementia",No Contract,196103,40001961,33511,AF,EAFH LLC,OP,5211 131st St SE,Everett,WA,98208,Snohomish,5211 131ST ST SE,EVERETT,WA,98208,(425) 379-9167,,(425) 347-3895,2B,"SPMI, SPDE",,"Deribae, Mamo W. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=196103,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=196103,100,PointAddress
2374,-122.343971,47.79981984,"Mental Health, Dementia","Expanded Community Services, Adult Family Home",753186,40001111,44007,AF,Edmonds Devoted Family Care LLC,OP,21927 82ND PL W,EDMONDS,WA,98026,Snohomish,21927 82ND PL W,EDMONDS,WA,98026,(425) 775-7558,(425) 775-7558,,2I,"SPMI, SPDE","1080XS-12 , 1080XS-12 ","DeCastro, Jay ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753186,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753186,100,PointAddress
2375,-122.30324,47.8682192,"Mental Health, Dementia",Adult Family Home,751184,40008825,40071,AF,EDMONDS VILLA,OP,5119 144TH ST SW,EDMONDS,WA,98026,Snohomish,21407 32ND PL W,BRIER,WA,98036,(425) 743-6538,(425) 672-5113,,2B,"SPMI, SPDE",1080XS-12 ,"Eco, Manuel B. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751184,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751184,100,PointAddress
2376,-122.3039704,47.86141981,"Mental Health, Dementia",No Contract,754180,40010949,45650,AF,Edmonds Villa 2,OP,5214 151st St SW,Edmonds ,WA,98026,Snohomish,5214 151st St SW,Edmonds ,WA,98026,(425) 582-9447,,(425) 582-9447,2I,"SPMI, SPDE",,"Eco, Manuel B. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754180,No, ,100,PointAddress
2377,-122.3493426,47.79433116,"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home",752737,40009956,42277,AF,Edmonds Vista AFH LLC,OP,22527 87th Ave W,Edmonds,WA,98026,Snohomish,22527 87th Ave W,Edmonds,WA,98026,(425) 776-4606,,,2I,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Shifaw, Wudie A. ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752737,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752737,100,PointAddress
2378,-122.2620495,47.82643081,"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home",753126,40010257,44055,AF,Efrata Adult Family Home,OP,18922 21st Ave W,Lynnwood,WA,98036,Snohomish,18922 21st Ave W,Lynnwood,WA,98036,(425) 640-9021,,,2B,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Menegestu, Wondifraw G. ",4,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753126,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753126,100,PointAddress
2379,-122.2800692,47.86713957,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,753128,40010286,44109,AF,Elena's Home at Lake Rd,OP,14422 Lake Rd,Lynnwood,WA,98087,Snohomish,14422 Lake Rd,Lynnwood,WA,98087,(425) 361-7722,(425) 582-0046,,2B,"SPMI, SPDE, SPDD",1080XS-12 ,"Angeles, Carmelita B. ",4,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753128,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753128,100,PointAddress
2380,-122.2807326,47.86723916,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,752560,40009884,42122,AF,Elena's Home at Lake Rd,OP,14432 Lake Rd,Lynnwood,WA,98087,Snohomish,14428 Lake Rd,Lynnwood,WA,98087,(425) 678-0699,,(425) 582-0046,2B,"SPMI, SPDE, SPDD",1080XS-12 ,"Angeles, Carmelita B. ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752560,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752560,100,PointAddress
2381,-122.2804416,47.86718874,"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home",752149,40009622,41426,AF,ELENAS HOME AT LAKE ROAD,OP,14428 LAKE ROAD,LYNNWOOD,WA,98087,Snohomish,14428 LAKE ROAD,LYNNWOOD,WA,98087,(425) 582-2543,,(425) 582-0046,2B,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Angeles, Carmelita B. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752149,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752149,100,PointAddress
2382,-122.198311,47.84665099,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,647900,40006479,37849,AF,ELISABETAS LOVING CARE,OP,2507 167TH PL SE,BOTHELL,WA,98012,Snohomish,2507 167TH PL SE,BOTHELL,WA,98012,(425) 489-8201,,(425) 483-3949,2I,"SPMI, SPDE, SPDD",1080XS-12 ,"Adamovici, Elisabeta ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=647900,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=647900,100,PointAddress
2383,-122.3285797,47.83052132,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,752805,40009972,42311,AF,Elite AFH LLC,OP,18528 70th Ave W,Lynnwood,WA,98037,Snohomish,18528 70th Ave W,Lynnwood,WA,98037,(425) 582-8337,,(425) 582-8431,2B,"SPMI, SPDE, SPDD",1080XS-12 ,"Dresler, Joji B. ",3,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752805,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752805,100,PointAddress
2384,-122.2652004,47.82630111,"Mental Health, Dementia","Private Duty Nursing, Adult Family Home",751953,40009421,41099,AF,ELLA BLLA LLC,OP,2330 189TH PL SW,LYNNWOOD,WA,98036,Snohomish,2330 189TH PL SW,LYNNWOOD,WA,98036,(425) 776-4026,,(425) 670-2037,2B,"SPMI, SPDE","1080XS-12 , 1080XS-12 ","ASFAHA, DAWIT ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751953,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751953,100,PointAddress
2385,-122.1219416,48.15335997,"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home",750202,40008025,38728,AF,EMERALD COTTAGE AFH LLC,OP,17324 81ST DR NE,ARLINGTON,WA,98223,Snohomish,17324 81ST DR NE,ARLINGTON,WA,98223,(360) 435-9258,(360) 435-9258,(425) 374-7656,2B,"SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","ARBOLEDA, MYLENE Z. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750202,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750202,100,PointAddress
2386,-122.3606711,47.81353007,"Mental Health, Dementia",Adult Family Home,750452,40008179,38990,AF,EMERALD HILLS AFH,OP,431 12TH PL N,EDMONDS,WA,98020,Snohomish,431 12TH PL N,EDMONDS,WA,98020,(425) 775-0381,,(425) 775-0487,2I,"SPMI, SPDE",1080XS-12 ,"Vartolomeu, Jenica ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750452,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750452,100,PointAddress
2387,-122.2030611,48.06047107,"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home",754063,40010864,45432,AF,Emma's Angelic Adult Family Home,OP,2108 71st Street NE ,Tulalip,WA,98271,Snohomish,4304 Riverfront Blvd,Everett,WA,98203,,,,2B,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","STALEY, EMMA S. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754063,No, ,100,PointAddress
2388,-122.3452694,47.7993607,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,333601,40003336,35084,AF,ESTRELLA'S AFH,OP,8304 220TH STREET SW,EDMONDS,WA,98026,Snohomish,8304 220TH STREET SW,EDMONDS,WA,98026,(425) 640-9861,,(425) 673-1769,2I,"SPMI, SPDE, SPDD",1080XS-12 ,"Odono, Estrella F. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=333601,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=333601,100,PointAddress
2389,-122.3479326,47.8266808,"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home",753821,40010082,45057,AF,Eve's Adult Family Home LLC,OP,8428 190th St SW #B,Edmonds,WA,98026,Snohomish,8428 190th St SW #B,Edmonds,WA,98026,(206) 792-6937,,(425) 744-0610,2B,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Tadesse, Esegenet H. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753821,No, ,100,PointAddress
2390,-122.208702,47.9514701,"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home",752348,40009371,41824,AF,EVERETT QUALITY CARE LLC,OP,1414 50TH ST SE,EVERETT,WA,98203,Snohomish,1414 50TH ST SE,EVERETT,WA,98203,(425) 610-4740,,(425) 789-1151,2B,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","WOLDESEMAIT, AKLELE A. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752348,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752348,100,PointAddress
2391,-122.2084104,47.94964037,"Mental Health, Dementia, Developmental Disabilities","Meaningful Day, Adult Family Home",753834,40010703,45132,AF,Everett Star LLC,OP,1415 52nd ST SE,Everett ,WA,98203,Snohomish,1415 52nd ST SE,Everett ,WA,98203,(425) 309-7511,,(425) 740-0299,2B,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Khamala, Halima ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753834,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753834,100,PointAddress
2392,-122.2530592,47.83947039,"Mental Health, Dementia",Adult Family Home,627100,40006271,37681,AF,EVERGREEN AFH,OP,17508 14TH AVE WEST,LYNNWOOD,WA,98037,Snohomish,17508  14TH AVE W,LYNNWOOD,WA,98037,(425) 741-6987,,(425) 741-6987,2B,"SPMI, SPDE",1080XS-12 ,"Dala, Ghomas ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=627100,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=627100,100,PointAddress
2393,-122.2821325,47.83601043,"Mental Health, Dementia",Adult Family Home,752685,40009902,42165,AF,Evergreen AFH 36,OP,17914 36th Ave W,Lynnwood,WA,98037,Snohomish,17914 36th Ave W,Lynnwood,WA,98037,(425) 333-8130,(425) 361-1259,,2B,"SPMI, SPDE",1080XS-12 ,"Dala, Edwar ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752685,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752685,100,PointAddress
2394,-122.3129891,47.81165985,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,751023,40008633,39778,AF,EVERGREEN FAMILY HOMECARE,OP,5907 207TH PL SW,LYNNWOOD,WA,98036,Snohomish,5907 207TH PL SW,LYNNWOOD,WA,98036,(425) 776-1837,(425) 776-1837,,2B,"SPMI, SPDE, SPDD",1080XS-12 ,"BODI, VERA ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751023,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751023,100,PointAddress
2395,-122.2242006,47.82043082,"Mental Health, Dementia",Adult Family Home,753291,40008089,44259,AF,Exceptional Care Home of Bothell LLC,OP,19516 WINESAP LANE,BOTHELL,WA,98012,Snohomish,19516 Winesap Lane,Bothell,WA,98012,(425) 247-8284,,(425) 247-8284,2I,"SPMI, SPDE",1080XS-12 ,"Nyambura, Isaac C. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753291,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753291,100,PointAddress
2396,-122.2686814,47.85808938,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,753688,40010538,44737,AF,EYU Adult Family Home,OP,15502 26th Pl W,Lynnwood,WA,98087,Snohomish,15502 26th Pl W,Lynnwood,WA,98087,(425) 967-3077,,,2B,"SPMI, SPDE, SPDD",1080XS-12 ,"HAILE, ABEBANESH T. ",3,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753688,No, ,100,PointAddress
2397,-122.2496022,47.85245131,"Mental Health, Dementia",No Contract,752783,40010011,42434,AF,"Fabians Lakeside AFH, LLC",OP,16100 Larch Way,Lynnwood,WA,98087,Snohomish,16100 Larch Way,Lynnwood,WA,98087,(425) 743-2777,,(877) 646-7722,2B,"SPMI, SPDE",,"Fabian, Adrian B. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752783,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752783,100,PointAddress
2398,-122.3661011,47.80751058,"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home",753518,40008618,44766,AF,Faith Adult Family Home,OP,917 WALNUT ST,EDMONDS,WA,98020,Snohomish,917 WALNUT ST,EDMONDS,WA,98020,(425) 361-1199,,(425) 582-8946,2I,"SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Sabe, Endeshaw ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753518,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753518,100,PointAddress
2399,-122.2912828,47.82419976,"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home",750782,40008457,39491,AF,FAITHFUL AFH,OP,4305 192ND PL SW,LYNNWOOD,WA,98036,Snohomish,4305 192ND PL SW,LYNNWOOD,WA,98036,(425) 776-8478,,(425) 582-2800,2B,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","GEBRAY, TEKLE ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750782,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750782,100,PointAddress
2400,-122.2310305,47.90322015,"Mental Health, Dementia",Adult Family Home,752998,40010176,43895,AF,Family's Choice Care Adult Family Home LLC,OP,115 105th St SE,Everett,WA,98208,Snohomish,115 105th St SE,Everett,WA,98208,(425) 610-4799,(425) 610-4799,,2B,"SPMI, SPDE",1080XS-12 ,"Castillo, Emmalyn ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752998,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752998,100,PointAddress
2401,-122.1802747,48.06633039,"Mental Health, Dementia","Specialized Behavior Support, Meaningful Day, Expanded Community Services, Adult Family Home",754108,40010831,45377,AF,First Choice AFH LLC,OP,1369 Cedar Ave ,Marysville,WA,98270,Snohomish,1369 Cedar Ave ,Marysville,WA,98270,(360) 322-7070,,(360) 572-0079,2B,"SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Ceesay, Binta ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754108,No, ,100,StreetAddress
2402,-122.28977,47.86809942,"Mental Health, Dementia",Adult Family Home,750223,40008010,38702,AF,FLORINAS SENIOR CARE AFH,OP,14321 42ND AVE W,LYNNWOOD,WA,98087,Snohomish,14321 42ND AVE W,LYNNWOOD,WA,98087,(425) 743-2393,,(425) 743-5804,2B,"SPMI, SPDE",1080XS-12 ,"MIHAESCU, FLORINA A. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750223,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750223,100,PointAddress
2403,-122.32016,47.83551889,"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home",753134,40010239,44026,AF,Flower View Adult Family Home,OP,6416 180th St SW,Lynnwood ,WA,98037,Snohomish,6620 200th St SW,Lynnwood,WA,98036,(425) 772-9019,,(425) 608-0283,2B,"SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Teklu, Tsigereda R. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753134,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753134,100,PointAddress
2404,-122.2073091,47.84264916,"Mental Health, Dementia",Adult Family Home,753868,40009436,45207,AF,Forest Cottage AFH LLC,OP,1829 171st Pl SE,Bothell,WA,98012,Snohomish,1829 171st Pl SE,Bothell,WA,98012,(425) 486-1546,,(425) 286-6304,2I,"SPMI, SPDE",1080XS-12 ,"Mot, Silvana ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753868,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753868,100,PointAddress
2405,-122.1989323,47.81834097,"Mental Health, Dementia",Adult Family Home,752960,40010102,43723,AF,Forest Ridge Senior Care Inc,OP,19730 25th Dr SE,Bothell,WA,98012,Snohomish,19730 25th Dr SE,Bothell,WA,98012,(425) 301-2849,,(425) 402-0364,2I,"SPMI, SPDE",1080XS-12 ,"Lee, Ligia M. ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752960,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752960,100,PointAddress
2406,-122.3061415,47.80371067,"Mental Health, Dementia",Adult Family Home,753735,40010600,44890,AF,Forever Living Care Home LLC,OP,21505 54th Place W,Mountlake Terrace ,WA,98043,Snohomish,21505 54th Place W,Mountlake Terrace ,WA,98043,(425) 678-8969,,(425) 678-8085,2I,"SPMI, SPDE",1080XS-12 ,"Escobar Jr, Cornelio Joey J. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753735,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753735,100,PointAddress
2407,-122.2852409,47.86391085,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,752549,40009848,42033,AF,Forever Young Adult Family Home,OP,3814 148th St SW,Lynnwood,WA,98087,Snohomish,3814 148th St SW,Lynnwood,WA,98087,(425) 967-5262,,(425) 740-0246,2B,"SPMI, SPDE, SPDD",1080XS-12 ,"Loyola, Jennifer D. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752549,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752549,100,PointAddress
2408,-122.1479817,48.05892006,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,753786,40010675,45055,AF,Fortress Home Inc,OP,6140 70th St. NE,Marysville,WA,98270,Snohomish,6140 70th St. NE,Marysville,WA,98270,(360) 653-9367,,(360) 653-9367,2B,"SPMI, SPDE, SPDD",1080XS-12 ,"Valencia, Jonna T. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753786,No, ,100,PointAddress
2409,-122.2200726,47.79968006,"Mental Health, Dementia",Adult Family Home,752587,40005841,42164,AF,"Gardenia AFH, Inc",OP,920 218th Pl SE,Bothell,WA,98021,Snohomish,920 218th Pl SE,Bothell,WA,98021,(425) 806-6930,,(425) 398-5003,2I,"SPMI, SPDE",1080XS-12 ,"Baban, Rodica ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752587,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752587,100,PointAddress
2410,-122.3113129,47.78135996,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,295900,40002959,34651,AF,GATEWAY ADULT FAMILY HOME,OP,23907 59TH PL W,MOUNTLAKE TERRACE,WA,98043,Snohomish,23907 59th Pl W,Mountlake Terrace,WA,98043,(425) 670-3829,,,2I,"SPMI, SPDE, SPDD",1080XS-12 ,"Portillo, Rhoda L. ",4,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=295900,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=295900,100,PointAddress
2411,-122.2202698,47.9187607,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,752004,40009523,41268,AF,GEM ADULT FAMILY HOME,OP,8714 9TH AVE SE,EVERETT,WA,98208,Snohomish,8714 9TH AVE SE,EVERETT,WA,98208,(425) 347-7437,,(425) 290-1740,2B,"SPMI, SPDE, SPDD",1080XS-12 ,"Cline, John ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752004,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752004,100,PointAddress
2412,-122.2834413,47.84309127,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,753413,40008620,44477,AF,Genesis AFH II LLC,OP,17126 37TH AVE W,LYNNWOOD,WA,98037,Snohomish,17126 37TH AVE W,LYNNWOOD,WA,98037,(425) 361-2172,,(425) 835-0659,2B,"SPMI, SPDE, SPDD",1080XS-12 ,"Guintu, Kate Rossell S. ",4,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753413,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753413,100,PointAddress
2413,-122.3052129,47.84021905,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,753790,40010658,45014,AF,Genesis AFH LLC,OP,17427 53rd PL W,Lynnwood,WA,98037,Snohomish,17427 53rd PL W,Lynnwood,WA,98037,(425) 967-5224,,(425) 835-0659,2B,"SPMI, SPDE, SPDD",1080XS-12 ,"Guintu, Kate Rossell S. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753790,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753790,100,PointAddress
2414,-122.2226891,47.90448067,"Mental Health, Dementia","Expanded Community Services, Adult Family Home",753232,40010305,44141,AF,Gibba's Adult Family Home LLC,OP,10305 7th Ave SE,Everett,WA,98208,Snohomish,10305 7th Ave SE,Everett,WA,98208,(206) 734-0935,,(425) 374-2996,2B,"SPMI, SPDE","1080XS-12 , 1080XS-12 ","Gibba, Sheriff ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753232,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753232,100,PointAddress
2415,-122.1951727,47.84581093,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,312804,40003128,34858,AF,GIULIANS ADULT FAMILY HOME,OP,2733 168TH ST SE,BOTHELL,WA,98012,Snohomish,2733 168TH ST SE,BOTHELL,WA,98012,(425) 488-9710,,(425) 488-9428,2I,"SPMI, SPDE, SPDD",1080XS-12 ,"Milascon, Giulian I. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=312804,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=312804,100,PointAddress
